,Unnamed: 0,name,disposition,period_p,period_p_error,epoch_p,epoch_p_err,duration,radius_p,a/R*,ecc,ecc_err,omega,omega_err,ecosw,ecc_source,mass_p,mass_p_err,predicted_K_p,mass_sigma_needed,current_mass_sigma,logg_p,teq_p,teff_*,mass_*,radius_*,met_*,RA,dec,vmag,hmag,Met*_KIC,KPF_30min_RVSig,Nobs_30m_KPF,logCtoO,mmw,FoM_trans,FoM_emiss,eclipse_depth,LastScheduledTransitDate,LastScheduledTransitSector,LastEM3TransitDate,LastEM3TransitSector,LastEM4TransitDate,LastEM4TransitSector
0,3571,CoRoT-1 b,KP,1.5089557,6.4e-06,2454159.4532,0.0001,2.373,16.7,4.92,0.0,,198.61354882397745,,-0.0,SH,327.35,38.14,188.7253409633501,10.0,8.582852648138438,1.0607358958597155,1898.0,5950.0,0.95,1.11,-0.3,102.0798591,-3.1021394,13.623,12.218,,1.629286269990236,0.022359166646590233,-0.26,2.35,0.7510472452107391,0.0232965824008383,0.0006469820249612,2460688.7045139,87,-1.0,-1,2461939.6287892,6
1,3574,CoRoT-13 b,KP,4.03519,3e-05,2454790.8091,0.0006,3.14,9.92,10.81,0.0,,293.6416893240082,,0.0,SH,415.704,20.976,157.53329481921,0.0,19.818077803203664,1.6169173519967446,1700.0,5945.0,1.09,1.01,0.01,102.7211432,-5.0864557,15.005,13.406,,3.9408270387090916,0.18773761246793894,-0.26,2.35,0.07759556963404,0.0033555169880404,0.0001610495226344,2460686.22169,87,-1.0,-1,2461937.13059,6
2,3580,CoRoT-2 b,KP,1.7429935,1e-06,2454237.53556,0.0002,2.26704,16.432,6.7,0.0143,0.0077,102.0,17.0,-0.0029731371786939,SH,1102.82,69.92,600.8478167374236,0.0,15.772597254004577,1.6022802739675386,1521.0,5625.0,0.96,0.906,0.04,291.7770457,1.3836634,12.516,10.438,,0.7777106731334116,0.0005026068440766474,-0.26,2.35,0.5798549950681058,0.02724652741523,0.0003333582127656,2460531.4850885,81,-1.0,-1,-1.0,-1
3,3623,EPIC 220674823 b,KP,0.5713127,5.5e-06,2457394.00907,0.00067,1.54,1.676,2.855,0.0,,310.2638128643903,,0.0,SH,7.8,0.71,6.38715152936256,0.0,10.985915492957746,1.434703066998832,2299.0,5578.0,0.913,0.99,-0.005,13.0800239,10.7947051,12.101,10.454,,0.6015767295505899,2.661269596111296,-0.26,3.881,0.0661911887181242,0.0017002380860314,2.0956065168120738e-05,2460233.433189,70,2461668.5706914,42,-1.0,-1
4,3646,Gaia-1 b,KP,3.052524,1.7e-05,2458468.68524,0.00057,2.2564388,13.77583728,,0.0071003526473742,,4.967776437840188,,0.0070736805813661,SH,533.95172376,34.96112477,243.4737909006126,0.0,15.272727272727275,1.4404224772634335,1159.07,5470.0,0.949,0.952,0.0,90.6436658,-0.5771099,13.242,11.368,,1.117391892205786,0.006318701663918316,-0.26,2.35,0.3173713557848043,0.0019887873893657,3.734120749251674e-05,2460687.870188,87,-1.0,-1,2461939.405028,6
5,3647,Gaia-2 b,KP,3.6915224,3.9e-06,2458843.98875,0.00019,2.720758,14.81827249,,0.0089994021988238,,297.9064330967134,,-0.0042119815661412,SH,259.66580852,14.93793513,107.38988584210848,0.0,17.382978722307517,1.0639761072567744,1213.23,5720.0,1.0,1.064,0.0,110.7353308,67.2526565,11.277,9.818,,0.41956867494976713,0.004579315919170536,-0.26,2.375,1.3750612203909014,0.0048191136397831,4.431667489092107e-05,2460339.055322,74,2461476.0442212,20,2462317.7113284,20
6,3652,HAT-P-13 b,KP,2.91625,1.5e-05,2454779.92976,0.00075,3.28681,14.258,,0.0133,0.0041,210.0,27.0,-0.011518137870333,SH,270.462,12.077,100.56979768741344,0.0,22.39480003312081,1.1151455273540534,1740.0,5653.0,1.32,1.756,0.46,129.8823772,47.3519076,10.421,9.058,,0.272443975795901,0.0022016106655456807,-0.26,2.52,0.8281653603926976,0.0210806324627707,0.0001366103602103,2459603.40726,47,-1.0,-1,-1.0,-1
7,3654,HAT-P-16 b,KP,2.77596,3e-06,2455027.59293,0.00031,3.0624,14.448,7.17,0.036,0.004,214.0,8.0,-0.0298453526119815,SH,1332.605,29.875,530.8306807988262,0.0,44.60602510460251,1.7962424653875988,1626.0,6158.0,1.218,1.237,0.17,9.5730343,42.4630961,10.911,9.623,,0.39405983929756194,0.00016532311294589926,-0.26,2.35,0.2722593737817971,0.0200480473449081,0.0001685280048227,2460607.2725299997,84,2461395.64517,17,2462236.76105,17
8,3660,HAT-P-22 b,KP,3.21222,9e-06,2458261.30598,6.9e-05,2.653,12.89035,,0.02,0.01,156.0,66.0,-0.018270909152852,SH,785.0401,101.7056,313.2418872663485,10.0,7.71875,1.6655189150182437,1463.0,5302.0,1.13,1.11,0.24,155.6814593,50.1287115,9.763,7.935,,0.17882471300865402,9.777248746471856e-05,-0.26,2.35,0.7979590318595483,0.031703478434721,0.0001224917712492,2460365.31008,75,2461502.4359600004,21,2462344.0376000004,21
9,3661,HAT-P-23 b,KP,1.212884,2e-06,2454852.26464,0.00018,2.1792,15.334,4.14,0.106,0.044,118.0,25.0,-0.0497639856553044,SH,664.237,35.278,368.7788078363815,0.0,18.828646748681894,1.4421686385022996,2056.0,5905.0,1.13,1.203,0.15,306.1239076,16.7621462,11.937,10.846,,0.6052758769663362,0.00080815762320804,-0.26,2.35,0.4970672016937835,0.0456241817930496,0.00067358915933,2460532.200412,81,-1.0,-1,-1.0,-1
